event_id,session_id,customer_id,event_type,page_url,event_timestamp,product_id
EVT-002582,e10d1490-7c8c-9267-3c55-ad3a4ed992e0,,page_view,https://shopco.com/deals,2023-08-26 00:00:00,
EVT-002583,4955f0b0-3c30-4193-d975-8f326e1b670f,CUS-00250,product_view,https://shopco.com/products/books,2024-04-03 00:00:00,PRD-0052
EVT-002584,53bfa311-9915-5bef-28c0-ce9b560b63a9,,page_view,https://shopco.com/deals,2024-05-23 00:00:00,
EVT-002585,cbd363a5-1512-48e1-1504-2b4119c4d7d6,CUS-00009,page_view,https://shopco.com/search,2023-07-08 00:00:00,
EVT-002586,f855ddab-ef33-2684-17a1-f56ee5865a54,,purchase,https://shopco.com/search,2022-02-22 00:00:00,PRD-0064
EVT-002587,222bf62a-085e-0518-2d75-6dd378a118df,CUS-00299,page_view,https://shopco.com/home,2023-11-27 00:00:00,
EVT-002588,0a599c13-1667-b920-926e-6991aa82cac8,CUS-00170,checkout_start,https://shopco.com/checkout,2022-12-05 00:00:00,
EVT-002589,15149d1a-9536-8ae6-ff0e-88ea09f81e6f,CUS-00041,page_view,https://shopco.com/products/books,2022-01-01 00:00:00,
EVT-002590,fe54c772-d2fe-2d04-640f-ac70e5a5788e,,product_view,https://shopco.com/products/clothing,2022-10-01 00:00:00,PRD-0022
EVT-002591,d4f0fd63-1259-d654-86ad-ab8ed63bca59,,add_to_cart,https://shopco.com/checkout,2022-05-22 00:00:00,PRD-0079
EVT-002592,428e31ed-da36-967d-9b2d-ceee765bb069,CUS-00162,page_view,https://shopco.com/products/sports,2022-04-09 00:00:00,
EVT-002593,48a05e4f-b064-672a-394a-6d319b428238,CUS-00033,search,https://shopco.com/deals,2024-05-22 00:00:00,
EVT-002594,79004406-b1e5-8a88-29ad-b01daa3e009c,CUS-00464,checkout_start,https://shopco.com/home,2023-06-06 00:00:00,
EVT-002595,66ae192a-d08c-1e18-b4a5-f712a74b151c,CUS-00429,add_to_cart,https://shopco.com/cart,2024-03-24 00:00:00,PRD-0038
EVT-002596,7616e3a2-3d9d-49d4-35e6-6d4c539cb0bb,CUS-00153,add_to_cart,https://shopco.com/search,2022-02-07 00:00:00,PRD-0086
EVT-002597,1e22c6b2-e009-4827-9672-663f0f0a1d5b,CUS-00152,page_view,https://shopco.com/products/clothing,2023-04-05 00:00:00,
EVT-002598,48504c6b-12cd-1aeb-b907-6ff3263a484e,CUS-00341,page_view,https://shopco.com/home,2023-08-17 00:00:00,
EVT-002599,ee0c2cb5-1f63-ed1f-68ed-eed76f721a94,,product_view,https://shopco.com/products/sports,2024-01-17 00:00:00,PRD-0062
EVT-002600,08a97c0f-a7fb-859f-7925-7d0fe5455ccc,CUS-00373,add_to_cart,https://shopco.com/search,2023-02-05 00:00:00,PRD-0027
EVT-002601,d753ba99-0808-7cc4-0c85-825110e900ff,CUS-00259,product_view,https://shopco.com/deals,2022-07-11 00:00:00,PRD-0045
EVT-002602,65c1e162-f76f-fc87-a888-475076a831c7,CUS-00332,search,https://shopco.com/account,2022-05-17 00:00:00,
EVT-002603,6c1f0650-b517-272d-f779-7643becac08c,,checkout_start,https://shopco.com/home,2024-02-09 00:00:00,
EVT-002604,2a07a49f-c880-3bae-de82-328501e780a0,CUS-00257,page_view,https://shopco.com/deals,2022-04-06 00:00:00,
EVT-002605,25ee52db-55a5-7ad7-fd05-bd92e0222432,CUS-00044,search,https://shopco.com/search,2022-09-03 00:00:00,
EVT-002606,33c7024d-e845-43c7-4721-fbe9f5020e2a,CUS-00185,search,https://shopco.com/deals,2022-02-09 00:00:00,
EVT-002607,57cc6c2a-b61c-07e8-5c58-a3bea1ac78c9,,page_view,https://shopco.com/home,2022-12-12 00:00:00,
EVT-002608,d306e664-c585-7b6b-7b98-ac6e1ac6e2bf,,page_view,https://shopco.com/cart,2022-08-05 00:00:00,
EVT-002609,db97151d-a89e-4fa6-ae2b-cab8551fe4f7,,page_view,https://shopco.com/checkout,2023-06-28 00:00:00,
EVT-002610,ed343b0f-9cca-6d2a-972a-355cfe5e9b1c,,purchase,https://shopco.com/cart,2023-03-22 00:00:00,PRD-0068
EVT-002611,974a25a0-b817-68f8-f6d2-0b487477c444,,page_view,https://shopco.com/checkout,2023-07-06 00:00:00,
EVT-002612,0496122f-5525-a0d1-48d4-0d840b653f5f,CUS-00418,search,https://shopco.com/products/books,2023-10-05 00:00:00,
EVT-002613,6ad09369-e0d3-f7c1-d45d-91e17979fbb2,CUS-00475,page_view,https://shopco.com/products/books,2023-08-09 00:00:00,
EVT-002614,73037257-390f-f1c0-9744-ceb0d5b5984b,CUS-00272,product_view,https://shopco.com/checkout,2023-10-30 00:00:00,PRD-0041
EVT-002615,e78579d2-ab1e-5fcf-3abe-bcc1d115a0ca,,page_view,https://shopco.com/checkout,2023-02-09 00:00:00,
EVT-002616,38c7f236-0a61-19f6-3aae-37b587dec2ea,CUS-00461,add_to_cart,https://shopco.com/cart,2023-02-11 00:00:00,PRD-0001
EVT-002617,137ba9ec-f569-4392-0c3a-3ed86e152f71,CUS-00281,page_view,https://shopco.com/products/sports,2024-04-13 00:00:00,
EVT-002618,bb958291-f3dd-69d1-de59-06988072cee2,,purchase,https://shopco.com/checkout,2024-02-27 00:00:00,PRD-0003
EVT-002619,36a25607-9486-6e3c-fd26-7a937f2382b5,,page_view,https://shopco.com/products/sports,2022-10-22 00:00:00,
EVT-002620,fd414341-ecf6-0826-3c1e-0ac4daf09b92,CUS-00399,page_view,https://shopco.com/products/sports,2024-01-14 00:00:00,
EVT-002621,33440c51-a7f6-55fb-8b89-43fd2d5f62b0,CUS-00015,checkout_start,https://shopco.com/deals,2022-03-23 00:00:00,
EVT-002622,7ad866ba-f252-f8f9-3edf-665fa5978064,CUS-00022,checkout_start,https://shopco.com/products/clothing,2022-05-13 00:00:00,
EVT-002623,41d0d034-abfb-cc17-4ad5-433ba84f1cf1,CUS-00426,add_to_cart,https://shopco.com/search,2023-03-13 00:00:00,PRD-0022
EVT-002624,ee869beb-c3dd-1d6a-18fc-98995c86a6f9,CUS-00296,product_view,https://shopco.com/checkout,2023-07-10 00:00:00,PRD-0021
EVT-002625,df8b6c1c-27d3-584c-fb99-ac3e1383883b,CUS-00125,page_view,https://shopco.com/products/electronics,2022-09-03 00:00:00,
EVT-002626,c229a415-cb5f-8951-c534-f723c75694ac,CUS-00277,page_view,https://shopco.com/search,2022-04-27 00:00:00,
EVT-002627,c4188fea-801e-5901-1f16-a10e56685b02,,search,https://shopco.com/account,2023-06-08 00:00:00,
EVT-002628,473eb4b1-9d47-172c-ab01-f1017b32aadb,CUS-00086,page_view,https://shopco.com/home,2024-03-18 00:00:00,
EVT-002629,ce7d765b-634c-25ea-2d28-746a5a6df285,CUS-00194,page_view,https://shopco.com/products/sports,2022-09-14 00:00:00,
EVT-002630,cdeb8ab9-9ece-bb21-e9f4-07eee9320c6a,CUS-00089,page_view,https://shopco.com/products/clothing,2022-06-16 00:00:00,
EVT-002631,d0b21f98-85a7-797f-290c-07eb5793f195,,page_view,https://shopco.com/cart,2023-05-06 00:00:00,
EVT-002632,63a7bc90-da7f-624b-5716-164007a04246,CUS-00443,checkout_start,https://shopco.com/products/clothing,2024-04-06 00:00:00,
EVT-002633,a3327e99-9efe-c6c5-30ad-41bb2ae2c9d1,CUS-00496,purchase,https://shopco.com/products/books,2024-02-05 00:00:00,PRD-0028
EVT-002634,3a0c5dc9-bea1-7713-fe36-b4bff9e421bc,,page_view,https://shopco.com/account,2023-07-25 00:00:00,
EVT-002635,5e6e5122-a47c-acbf-527c-9dea63247e63,CUS-00204,search,https://shopco.com/products/electronics,2022-02-07 00:00:00,
EVT-002636,5afce6a6-9229-13f1-00f3-e86630260bb1,CUS-00018,search,https://shopco.com/home,2023-10-27 00:00:00,
EVT-002637,01e7719c-d667-a724-bfee-7aef6a606a4b,CUS-00323,checkout_start,https://shopco.com/account,2022-03-29 00:00:00,
EVT-002638,85406adb-983a-e235-1891-f8cfd7d050be,,page_view,https://shopco.com/products/clothing,2023-08-31 00:00:00,
EVT-002639,ff02bf74-8db7-c020-7e8d-6bb37932b233,,page_view,https://shopco.com/home,2022-05-03 00:00:00,
EVT-002640,512b4c10-a359-3aec-d5d1-6ae2c940e0fa,CUS-00252,page_view,https://shopco.com/checkout,2023-07-04 00:00:00,
EVT-002641,0e0ec75e-1b48-732f-dbd0-f09709f7e468,CUS-00308,purchase,https://shopco.com/search,2023-12-14 00:00:00,PRD-0038
EVT-002642,570662ce-47d9-dd10-272d-6aceffd0dce0,CUS-00422,add_to_cart,https://shopco.com/products/clothing,2023-06-28 00:00:00,PRD-0049
EVT-002643,bd16c038-4ef2-53f5-7f8f-bd67133a8490,CUS-00308,checkout_start,https://shopco.com/deals,2022-01-24 00:00:00,
EVT-002644,2f4d7d4a-53e7-ad02-48ff-eea5fb33740c,CUS-00096,page_view,https://shopco.com/search,2023-06-22 00:00:00,
EVT-002645,f981f289-185c-39ed-1d06-17355ccee873,CUS-00271,page_view,https://shopco.com/home,2022-11-22 00:00:00,
EVT-002646,950ce835-3659-fa8c-938f-b1ef2ec01db7,CUS-00081,page_view,https://shopco.com/cart,2022-02-20 00:00:00,
EVT-002647,c13d3c53-8cda-74ec-c2b8-efc0d76a64da,,add_to_cart,https://shopco.com/products/clothing,2024-04-11 00:00:00,PRD-0040
EVT-002648,e5341283-19b6-27b5-4c2b-fa96a86c1d88,CUS-00414,add_to_cart,https://shopco.com/products/electronics,2022-11-16 00:00:00,PRD-0071
EVT-002649,bdb85b97-44e0-5787-5550-f4eaa86bf8b5,CUS-00054,purchase,https://shopco.com/search,2022-03-12 00:00:00,PRD-0012
EVT-002650,0106c378-969b-1bad-f1d7-99aff2f09a8c,CUS-00110,page_view,https://shopco.com/account,2022-02-13 00:00:00,
EVT-002651,8abe2e04-67ee-dfe9-5c72-e5cacf3b6e13,CUS-00110,search,https://shopco.com/checkout,2022-06-12 00:00:00,
EVT-002652,a6032997-2f64-a0ad-2b1a-f06e55852445,,product_view,https://shopco.com/products/clothing,2023-10-08 00:00:00,PRD-0011
EVT-002653,b54a126d-ba8f-4592-37ea-3bed78669ba9,CUS-00130,page_view,https://shopco.com/search,2024-01-26 00:00:00,
EVT-002654,e004c471-85e1-b28d-ae70-f6f5015a749b,CUS-00280,product_view,https://shopco.com/products/books,2024-03-24 00:00:00,PRD-0053
EVT-002655,6e025590-0f32-fb39-3ce7-c8078c2d23a9,CUS-00217,product_view,https://shopco.com/products/books,2023-11-14 00:00:00,PRD-0064
EVT-002656,5821f077-4aee-ccef-871c-aa58d334dce9,CUS-00140,purchase,https://shopco.com/deals,2023-08-28 00:00:00,PRD-0025
EVT-002657,9dcb65be-3fc0-796e-44f4-caeb49a4443e,CUS-00128,purchase,https://shopco.com/deals,2022-09-19 00:00:00,PRD-0075
EVT-002658,67d1cb6f-1d57-20cd-fa52-23bb005f3337,,search,https://shopco.com/cart,2024-02-04 00:00:00,
EVT-002659,a40cd0ee-d07f-8c45-2f32-14c2939d1b61,,add_to_cart,https://shopco.com/products/clothing,2023-11-19 00:00:00,PRD-0017
EVT-002660,ff866deb-3b19-5b02-0a4a-f40db60890b9,CUS-00256,product_view,https://shopco.com/products/electronics,2024-01-19 00:00:00,PRD-0017
EVT-002661,f718a6ad-2209-cd5f-650c-4a03af1f1779,CUS-00224,page_view,https://shopco.com/checkout,2022-04-26 00:00:00,
EVT-002662,1c5bb4ce-b79c-cfc9-35cf-fe16a6dfd693,CUS-00015,page_view,https://shopco.com/deals,2022-04-20 00:00:00,
EVT-002663,25a0f9e2-24f6-548d-7273-799834d244cd,,checkout_start,https://shopco.com/products/clothing,2024-06-08 00:00:00,
EVT-002664,60f41905-693f-9bc7-fa2d-0e68533a83b3,,checkout_start,https://shopco.com/products/sports,2023-11-28 00:00:00,
EVT-002665,a292bd6c-db95-e988-3398-b604a9c2371e,CUS-00150,add_to_cart,https://shopco.com/cart,2023-02-03 00:00:00,PRD-0057
EVT-002666,dbad54e6-aa75-9a8a-deb5-1d163020d03f,,checkout_start,https://shopco.com/cart,2023-05-17 00:00:00,
EVT-002667,0c86e6b6-6ffc-c6e5-461e-24a3f2fb094a,CUS-00259,search,https://shopco.com/products/electronics,2023-03-20 00:00:00,
EVT-002668,e3915adc-c809-6083-0fb8-3639289a580f,CUS-00062,search,https://shopco.com/account,2023-06-21 00:00:00,
EVT-002669,49869729-e19d-4f0a-1c44-413569d4de06,CUS-00145,add_to_cart,https://shopco.com/checkout,2022-10-14 00:00:00,PRD-0027
EVT-002670,7925dc65-0386-4649-c4e0-b1c76d1850e9,,page_view,https://shopco.com/products/clothing,2023-08-24 00:00:00,
EVT-002671,396cc19c-a4ed-91b8-4d9e-3b99590c3cdc,CUS-00461,search,https://shopco.com/cart,2023-12-06 00:00:00,
EVT-002672,2913cb76-4507-1807-63fe-0717f6a878cc,CUS-00492,add_to_cart,https://shopco.com/cart,2023-03-25 00:00:00,PRD-0062
EVT-002673,a52d2946-3c03-032c-c7f0-20cf0463aa5e,CUS-00498,page_view,https://shopco.com/deals,2022-08-13 00:00:00,
EVT-002674,5eeefb7f-b8a3-5c0c-4486-66971c1d73b3,,page_view,https://shopco.com/checkout,2023-12-08 00:00:00,
EVT-002675,84381157-a885-f19e-dcac-309645957a60,CUS-00318,page_view,https://shopco.com/deals,2022-01-21 00:00:00,
EVT-002676,1b6c2937-e282-d170-f508-0d9c91312064,CUS-00248,page_view,https://shopco.com/checkout,2022-09-16 00:00:00,
EVT-002677,9d148109-db18-fefb-8e53-4765ee6e5ef6,,product_view,https://shopco.com/products/sports,2022-07-07 00:00:00,PRD-0086
EVT-002678,262b2cda-00dc-e949-8740-7d86fa3a4705,CUS-00021,search,https://shopco.com/home,2024-02-26 00:00:00,
EVT-002679,3183eab0-7b24-13e8-005f-b765575f3108,CUS-00192,purchase,https://shopco.com/products/clothing,2024-01-21 00:00:00,PRD-0073
EVT-002680,459df649-cdf9-d1d6-b22e-d234404c86f1,,add_to_cart,https://shopco.com/cart,2023-10-06 00:00:00,PRD-0055
EVT-002681,90b1f965-9a00-a4e2-f5ed-6b7fd7876a50,,purchase,https://shopco.com/home,2022-04-09 00:00:00,PRD-0086
EVT-002682,3eb0b8d1-e3e7-e32d-323e-ab009fe70bb8,CUS-00333,purchase,https://shopco.com/products/electronics,2024-05-28 00:00:00,PRD-0061
EVT-002683,3dbd210b-c249-0241-78ac-9c5e5b5c87cf,,checkout_start,https://shopco.com/home,2023-05-20 00:00:00,
EVT-002684,b0921979-0434-d8b8-8ffb-c222f51ed666,CUS-00079,product_view,https://shopco.com/products/clothing,2023-08-02 00:00:00,PRD-0056
EVT-002685,0b3b81a9-ddd6-52a8-6925-f2d53b36c46e,CUS-00210,page_view,https://shopco.com/account,2023-02-27 00:00:00,
EVT-002686,f9d65e8e-fd61-de15-ae53-719c1a44fca1,,page_view,https://shopco.com/account,2024-01-06 00:00:00,
EVT-002687,37edae1a-36eb-aef4-bcef-2c153881e713,CUS-00380,page_view,https://shopco.com/products/clothing,2022-02-07 00:00:00,
EVT-002688,1eca80e9-68bd-47aa-9666-600eeb0f61a4,CUS-00288,add_to_cart,https://shopco.com/products/books,2024-06-30 00:00:00,PRD-0002
EVT-002689,573f9ac9-17ee-7fc7-3586-8ed1e4a2618e,CUS-00243,search,https://shopco.com/products/books,2022-05-02 00:00:00,
EVT-002690,992bba0e-ca85-7fe4-4014-c0f8ce2fbaf4,,page_view,https://shopco.com/cart,2022-02-15 00:00:00,
EVT-002691,2ac2fc1e-8a83-e68d-46ee-d033b062166c,,search,https://shopco.com/products/electronics,2024-05-12 00:00:00,
EVT-002692,cbb474a3-3763-4604-fe04-8d5ad12b32e6,CUS-00422,search,https://shopco.com/home,2022-04-13 00:00:00,
EVT-002693,ecc06aeb-3ab5-51e6-9537-927280f2835e,,page_view,https://shopco.com/checkout,2022-01-01 00:00:00,
EVT-002694,73cd9709-c0da-1043-5b5d-c6edef4589fb,,purchase,https://shopco.com/search,2022-01-28 00:00:00,PRD-0045
EVT-002695,0577f0c3-925b-3545-a090-9a10fb0f79e5,,page_view,https://shopco.com/checkout,2022-07-17 00:00:00,
EVT-002696,bccb296d-3bf5-d00a-282e-25e3d2832c0d,CUS-00047,page_view,https://shopco.com/search,2022-07-20 00:00:00,
EVT-002697,0fafba84-75fa-99f2-4b85-1e2621f3eb6f,,product_view,https://shopco.com/account,2022-08-20 00:00:00,PRD-0026
EVT-002698,e988a44d-b9ca-5928-1e2d-22f6080fc9b3,CUS-00210,page_view,https://shopco.com/home,2023-10-05 00:00:00,
EVT-002699,10325480-b01b-5658-2767-ec016e8bebd6,CUS-00163,add_to_cart,https://shopco.com/account,2023-01-23 00:00:00,PRD-0088
EVT-002700,8874a1c5-08fe-3f40-5fe1-91732bdf3df4,CUS-00180,page_view,https://shopco.com/deals,2022-04-22 00:00:00,
EVT-002701,12be16cb-3637-8db3-2854-2b64c3b0de86,CUS-00158,page_view,https://shopco.com/deals,2022-04-22 00:00:00,
EVT-002702,4421c1e1-2a8b-5fc8-d006-862ab31eb8f5,,purchase,https://shopco.com/products/sports,2024-06-24 00:00:00,PRD-0030
EVT-002703,d42aa238-284b-2e1d-73fb-6c56e2ea5644,,checkout_start,https://shopco.com/products/sports,2023-11-08 00:00:00,
EVT-002704,d6315151-9c67-2338-2c11-0a436cc55999,CUS-00456,product_view,https://shopco.com/checkout,2022-11-20 00:00:00,PRD-0058
EVT-002705,cc5d86e4-bbc1-0bbe-ed1c-4d7036d25823,CUS-00021,add_to_cart,https://shopco.com/cart,2023-02-20 00:00:00,PRD-0078
EVT-002706,ed6018d9-7701-9d44-8913-1a4ac5c65d8a,CUS-00094,add_to_cart,https://shopco.com/products/books,2022-04-29 00:00:00,PRD-0049
EVT-002707,bcac4426-3ad0-190f-0dc5-5340e69cdb5b,,page_view,https://shopco.com/products/clothing,2023-07-28 00:00:00,
EVT-002708,94a64978-a64f-cefb-e8ca-0bd26504f7a9,CUS-00139,search,https://shopco.com/products/electronics,2023-06-15 00:00:00,
EVT-002709,cc87858c-3b57-45df-e034-5e6889fd911f,CUS-00130,page_view,https://shopco.com/cart,2022-02-21 00:00:00,
EVT-002710,1564b478-8d62-0ba6-89fc-17cf3dd29956,CUS-00348,page_view,https://shopco.com/products/sports,2023-07-05 00:00:00,
EVT-002711,8c85328e-5502-ec67-42da-15724278f61e,CUS-00140,page_view,https://shopco.com/search,2022-02-15 00:00:00,
EVT-002712,23c43184-348e-90ae-d680-b541d9a9a834,CUS-00226,purchase,https://shopco.com/products/clothing,2023-06-15 00:00:00,PRD-0063
EVT-002713,6c1036cd-1249-944e-713d-b2049ff5846e,,page_view,https://shopco.com/products/sports,2022-03-24 00:00:00,
EVT-002714,46bc55db-ae6c-3a9b-2a25-7ecc75fd7d83,CUS-00346,checkout_start,https://shopco.com/products/electronics,2022-02-03 00:00:00,
EVT-002715,aa35b738-c67a-56e3-06fe-8fcfc7b13265,CUS-00025,page_view,https://shopco.com/products/electronics,2022-03-27 00:00:00,
EVT-002716,ced7430d-be00-b0cb-c1ef-5aef2a38746e,,checkout_start,https://shopco.com/products/books,2022-03-25 00:00:00,
EVT-002717,f3fd9e32-7b14-63c9-30bf-7f5ab01de936,CUS-00101,page_view,https://shopco.com/account,2024-03-13 00:00:00,
EVT-002718,bf9bd810-a17f-2016-c997-5b860ea7c6ed,,checkout_start,https://shopco.com/products/electronics,2024-01-07 00:00:00,
EVT-002719,610918c9-5016-8bd5-5a74-4822fd07f913,,page_view,https://shopco.com/products/clothing,2024-03-24 00:00:00,
EVT-002720,8bb7ecee-15c5-35c9-28c6-35ff42c40e37,CUS-00152,add_to_cart,https://shopco.com/products/books,2023-11-16 00:00:00,PRD-0038
EVT-002721,e9066120-85b0-59fe-7dbb-4c184984e0ab,CUS-00079,search,https://shopco.com/search,2022-06-29 00:00:00,
EVT-002722,5069c057-0ade-a5db-c9ce-acdb9f24c788,CUS-00389,add_to_cart,https://shopco.com/account,2022-02-11 00:00:00,PRD-0065
EVT-002723,0c81a3cc-9965-ef48-0b4d-2de206b868bd,CUS-00003,purchase,https://shopco.com/checkout,2024-06-26 00:00:00,PRD-0060
EVT-002724,16b44b0c-576b-d523-a2fc-ab345868ffda,CUS-00371,product_view,https://shopco.com/products/sports,2022-10-09 00:00:00,PRD-0049
EVT-002725,1f79260c-9020-dde2-60b2-55bf67ba189d,CUS-00242,page_view,https://shopco.com/deals,2022-06-02 00:00:00,
EVT-002726,5e9be593-5257-06d0-fd9c-635d3a540890,,add_to_cart,https://shopco.com/products/electronics,2023-01-10 00:00:00,PRD-0066
EVT-002727,bac70b9c-6015-5570-93aa-d0c7c8feedd7,CUS-00043,add_to_cart,https://shopco.com/products/sports,2024-01-02 00:00:00,PRD-0022
EVT-002728,681f9515-0d93-d08b-7842-cbc6a0011ba6,CUS-00213,page_view,https://shopco.com/cart,2023-02-25 00:00:00,
EVT-002729,ffad7df2-c959-95ec-5ae6-54b79e3b37e6,CUS-00018,search,https://shopco.com/products/books,2024-03-08 00:00:00,
EVT-002730,448f3dbc-0f8a-ce7c-1084-061b20323ec5,CUS-00049,page_view,https://shopco.com/products/clothing,2024-06-05 00:00:00,
EVT-002731,e3e47946-1fcf-cb8e-8750-be7bd5bbe3a4,,purchase,https://shopco.com/products/sports,2024-01-27 00:00:00,PRD-0033
EVT-002732,4237a5ff-bbb8-90de-a025-e80b42f8bae4,,page_view,https://shopco.com/search,2023-07-15 00:00:00,
EVT-002733,3fbf7804-ee4f-72dc-e165-6eaf7f9a3ca7,,search,https://shopco.com/cart,2023-01-23 00:00:00,
EVT-002734,448e8117-6653-4f79-106d-2d9ca5d274e8,CUS-00249,product_view,https://shopco.com/search,2023-11-21 00:00:00,PRD-0068
EVT-002735,9e7badb8-666b-d0ee-b257-4bf724396800,,page_view,https://shopco.com/checkout,2024-01-14 00:00:00,
EVT-002736,ab640937-a52a-ea24-9248-9bee858fab60,,page_view,https://shopco.com/checkout,2023-02-22 00:00:00,
EVT-002737,6b77fe6e-e123-6175-3e22-a676054d35aa,CUS-00134,add_to_cart,https://shopco.com/home,2024-01-10 00:00:00,PRD-0021
EVT-002738,c73e54ab-f5f5-431f-4f40-f6ed1aa5d4e2,CUS-00258,purchase,https://shopco.com/products/clothing,2023-04-19 00:00:00,PRD-0028
EVT-002739,f209329d-4aa7-f4e2-63e3-1ac9d27102f1,,page_view,https://shopco.com/deals,2022-06-10 00:00:00,
EVT-002740,c1f5e014-5fa8-81b0-c013-3339f23657ec,CUS-00298,checkout_start,https://shopco.com/products/electronics,2022-07-11 00:00:00,
EVT-002741,5705b300-5e79-e796-acfe-02eab89b9722,,purchase,https://shopco.com/search,2022-10-28 00:00:00,PRD-0030
EVT-002742,6094d74c-7846-e9c5-15a8-cb98ab2d96a0,CUS-00316,product_view,https://shopco.com/deals,2024-03-22 00:00:00,PRD-0003
EVT-002743,d0919dcd-f5c0-b490-9361-b11d8352aaba,,add_to_cart,https://shopco.com/products/sports,2022-01-24 00:00:00,PRD-0038
EVT-002744,b28935e7-8e5b-ef68-3dcf-3be05e4d9d2f,,product_view,https://shopco.com/products/sports,2022-07-02 00:00:00,PRD-0014
EVT-002745,7736fb28-225e-75c8-f8f4-31f9b9ba04a8,,add_to_cart,https://shopco.com/products/electronics,2023-11-21 00:00:00,PRD-0043
EVT-002746,a39ad4df-afd3-ec8b-4a29-8783099c4929,CUS-00059,checkout_start,https://shopco.com/checkout,2022-09-02 00:00:00,
EVT-002747,d2ed9291-c3da-1521-f840-596b357ce81a,CUS-00364,product_view,https://shopco.com/cart,2024-04-28 00:00:00,PRD-0028
EVT-002748,1f473751-b579-0849-e22b-c2f850a8ad59,CUS-00405,add_to_cart,https://shopco.com/cart,2024-04-06 00:00:00,PRD-0076
EVT-002749,18360f46-170e-0447-1a28-2f20ce529b86,,page_view,https://shopco.com/account,2023-06-23 00:00:00,
EVT-002750,1faff7a0-c991-484d-e0eb-b3c7b8a3f3fa,,search,https://shopco.com/products/electronics,2023-09-14 00:00:00,
EVT-002751,adc4b86d-a180-ee9b-1767-370097e3ab40,CUS-00203,product_view,https://shopco.com/account,2022-08-10 00:00:00,PRD-0031
EVT-002752,ffdb88d7-52b1-731b-a4df-08c567adb841,CUS-00232,page_view,https://shopco.com/products/electronics,2024-06-22 00:00:00,
EVT-002753,1578320e-f4ca-37a4-13ab-d39bb92e2cab,,purchase,https://shopco.com/products/sports,2023-05-24 00:00:00,PRD-0005
EVT-002754,7632d4d4-1866-177e-63ab-d48ffdcdd45c,,checkout_start,https://shopco.com/deals,2024-03-08 00:00:00,
EVT-002755,356d9896-2f50-f0fb-e958-c74502bb657d,CUS-00028,page_view,https://shopco.com/products/electronics,2023-08-24 00:00:00,
EVT-002756,1cacfd9f-6a3e-ed4f-c754-7e4d55a79731,,page_view,https://shopco.com/search,2024-05-07 00:00:00,
EVT-002757,5577526f-6096-26ba-b03a-c41d3e9011e8,CUS-00484,page_view,https://shopco.com/account,2022-09-28 00:00:00,
EVT-002758,e86e8c8d-b98b-06f3-f5da-b6fe1ea4b89d,CUS-00426,add_to_cart,https://shopco.com/products/electronics,2024-06-22 00:00:00,PRD-0077
EVT-002759,5885dca5-cac5-ebc7-9c18-17a35e2f0318,CUS-00138,product_view,https://shopco.com/products/electronics,2022-03-20 00:00:00,PRD-0051
EVT-002760,deef7995-1f88-4ed9-cefa-bf951227557d,,add_to_cart,https://shopco.com/products/books,2022-10-21 00:00:00,PRD-0078
EVT-002761,3b39b8aa-39d0-eb01-4ad0-78318a0aeef0,CUS-00407,page_view,https://shopco.com/products/sports,2023-05-04 00:00:00,
EVT-002762,23a8bfbe-9628-9af2-06c0-965dd68b717e,CUS-00418,checkout_start,https://shopco.com/cart,2022-06-24 00:00:00,
EVT-002763,9a1a59cf-9b48-0ff5-3730-9e25f10cb4f0,,page_view,https://shopco.com/search,2022-03-17 00:00:00,
EVT-002764,6b13ad0a-5673-28bc-55cf-185a4667b057,CUS-00079,product_view,https://shopco.com/products/clothing,2022-09-19 00:00:00,PRD-0058
EVT-002765,bb10f0be-db76-8604-befa-e203b206da83,CUS-00302,page_view,https://shopco.com/search,2023-06-17 00:00:00,
EVT-002766,0570ea72-a167-00f7-5de8-f62bd45f8e7f,CUS-00346,purchase,https://shopco.com/cart,2023-05-20 00:00:00,PRD-0006
EVT-002767,be66de49-ca6d-6803-f75e-a48f6f747d68,CUS-00048,purchase,https://shopco.com/products/sports,2023-12-12 00:00:00,PRD-0055
EVT-002768,6d3026db-20f8-260c-bf10-545a1dd3c5d2,CUS-00019,page_view,https://shopco.com/products/electronics,2022-07-17 00:00:00,
EVT-002769,5c7f9aef-3403-bfdf-e28b-40c6852f88aa,CUS-00400,page_view,https://shopco.com/deals,2024-06-24 00:00:00,
EVT-002770,06fb22ac-c342-adc9-df09-451fd173bd6d,CUS-00396,page_view,https://shopco.com/search,2023-12-03 00:00:00,
EVT-002771,bec2e40d-f0b8-1b29-5204-4e75129b1e2d,CUS-00218,search,https://shopco.com/products/clothing,2022-06-29 00:00:00,
EVT-002772,0d5348d1-5b15-674d-572d-3274e5c22467,CUS-00441,product_view,https://shopco.com/products/sports,2023-07-18 00:00:00,PRD-0033
EVT-002773,7c4243c7-1bd8-978e-9271-4fea6fad7460,,page_view,https://shopco.com/account,2023-03-11 00:00:00,
EVT-002774,86451dda-fbe2-2c49-35fa-d47f9f0590b5,CUS-00271,page_view,https://shopco.com/checkout,2024-02-07 00:00:00,
EVT-002775,e577e1b6-4dd3-5982-3dfa-45fa1da6f0f0,,page_view,https://shopco.com/products/electronics,2024-03-23 00:00:00,
