order_id,customer_id,order_date,order_status,total_amount,payment_method
ORD-001041,CUS-00258,2023-08-26 00:00:00,delivered,146.11,apple_pay
ORD-001042,CUS-00024,2022-11-02 00:00:00,delivered,372.9,debit_card
ORD-001043,CUS-00306,2023-06-21 00:00:00,delivered,355.43,bank_transfer
ORD-001044,CUS-00069,2022-12-17 00:00:00,shipped,297.01,credit_card
ORD-001045,CUS-00085,2024-04-11 00:00:00,shipped,30.01,credit_card
ORD-001046,CUS-00373,2022-05-15 00:00:00,delivered,591.25,debit_card
ORD-001047,CUS-00259,2022-06-23 00:00:00,delivered,302.77,bank_transfer
ORD-001048,CUS-00406,2022-02-08 00:00:00,shipped,703.09,credit_card
ORD-001049,CUS-00395,2023-07-02 00:00:00,processing,53.14,credit_card
ORD-001050,CUS-00339,2022-04-21 00:00:00,pending,671.35,credit_card
ORD-001051,CUS-00354,2022-04-29 00:00:00,shipped,363.79,credit_card
ORD-001052,CUS-00281,2022-09-16 00:00:00,shipped,565.97,credit_card
ORD-001053,CUS-00356,2023-12-04 00:00:00,pending,22.3,paypal
ORD-001054,CUS-00339,2022-04-14 00:00:00,pending,423.44,debit_card
ORD-001055,CUS-00311,2023-12-19 00:00:00,delivered,343.78,credit_card
ORD-001056,CUS-00262,2024-01-07 00:00:00,processing,107.42,credit_card
ORD-001057,CUS-00402,2022-04-19 00:00:00,shipped,170.94,credit_card
ORD-001058,CUS-00399,2022-09-27 00:00:00,cancelled,425.67,credit_card
ORD-001059,CUS-00184,2023-12-22 00:00:00,shipped,246.85,credit_card
ORD-001060,CUS-00281,2023-05-24 00:00:00,delivered,555.24,paypal
ORD-001061,CUS-00170,2022-08-29 00:00:00,delivered,25.01,credit_card
ORD-001062,CUS-00465,2022-04-24 00:00:00,cancelled,465.71,paypal
ORD-001063,CUS-00077,2022-04-03 00:00:00,cancelled,416.69,bank_transfer
ORD-001064,CUS-00371,2022-04-14 00:00:00,delivered,520.8,paypal
ORD-001065,CUS-00152,2022-09-28 00:00:00,shipped,54.31,apple_pay
ORD-001066,CUS-00090,2024-06-14 00:00:00,delivered,684.02,credit_card
ORD-001067,CUS-00411,2023-11-25 00:00:00,delivered,349.41,credit_card
ORD-001068,CUS-00049,2024-05-21 00:00:00,cancelled,713.88,credit_card
ORD-001069,CUS-00437,2022-05-22 00:00:00,pending,523.05,credit_card
ORD-001070,CUS-00184,2023-03-25 00:00:00,processing,225.62,bank_transfer
ORD-001071,CUS-00048,2023-01-17 00:00:00,cancelled,284.04,credit_card
ORD-001072,CUS-00206,2023-02-14 00:00:00,shipped,228.39,paypal
ORD-001073,CUS-00354,2024-05-21 00:00:00,shipped,642.92,bank_transfer
ORD-001074,CUS-00454,2024-03-27 00:00:00,delivered,103.75,bank_transfer
ORD-001075,CUS-00372,2022-03-02 00:00:00,cancelled,140.13,paypal
ORD-001076,CUS-00467,2023-08-28 00:00:00,shipped,644.78,bank_transfer
ORD-001077,CUS-00225,2022-07-05 00:00:00,processing,313.1,credit_card
ORD-001078,CUS-00314,2022-01-30 00:00:00,cancelled,552.3,apple_pay
ORD-001079,CUS-00373,2022-05-14 00:00:00,shipped,737.51,credit_card
ORD-001080,CUS-00455,2023-02-26 00:00:00,shipped,51.09,credit_card
ORD-001081,CUS-00336,2022-11-18 00:00:00,delivered,568.09,bank_transfer
ORD-001082,CUS-00269,2024-02-25 00:00:00,pending,467.67,debit_card
ORD-001083,CUS-00115,2023-11-17 00:00:00,cancelled,280.57,debit_card
ORD-001084,CUS-00353,2023-12-19 00:00:00,processing,89.77,bank_transfer
ORD-001085,CUS-00373,2022-09-12 00:00:00,shipped,286.41,bank_transfer
ORD-001086,CUS-00329,2023-01-30 00:00:00,delivered,673.64,debit_card
ORD-001087,CUS-00457,2023-09-20 00:00:00,delivered,24.14,credit_card
ORD-001088,CUS-00259,2024-05-19 00:00:00,shipped,683.72,apple_pay
ORD-001089,CUS-00085,2022-03-18 00:00:00,cancelled,400.94,credit_card
ORD-001090,CUS-00170,2022-10-12 00:00:00,delivered,412.94,debit_card
ORD-001091,CUS-00330,2023-01-23 00:00:00,shipped,656.43,credit_card
ORD-001092,CUS-00236,2023-03-31 00:00:00,cancelled,464.83,credit_card
ORD-001093,CUS-00439,2023-05-26 00:00:00,shipped,263.11,paypal
ORD-001094,CUS-00382,2023-11-01 00:00:00,delivered,95.58,paypal
ORD-001095,CUS-00019,2023-07-25 00:00:00,processing,15.13,credit_card
ORD-001096,CUS-00406,2023-09-11 00:00:00,processing,515.47,debit_card
ORD-001097,CUS-00288,2022-07-31 00:00:00,pending,542.11,credit_card
ORD-001098,CUS-00187,2024-04-25 00:00:00,delivered,656.02,apple_pay
ORD-001099,CUS-00233,2022-12-06 00:00:00,processing,617.42,debit_card
ORD-001100,CUS-00243,2024-01-04 00:00:00,pending,300.19,paypal
ORD-001101,CUS-00059,2022-04-10 00:00:00,cancelled,532.24,credit_card
ORD-001102,CUS-00175,2022-12-30 00:00:00,cancelled,512.42,apple_pay
ORD-001103,CUS-00150,2023-07-15 00:00:00,processing,308.5,credit_card
ORD-001104,CUS-00024,2022-06-18 00:00:00,shipped,125.25,bank_transfer
ORD-001105,CUS-00381,2024-01-09 00:00:00,shipped,98.96,debit_card
ORD-001106,CUS-00101,2022-07-12 00:00:00,delivered,745.22,paypal
ORD-001107,CUS-00111,2023-04-14 00:00:00,cancelled,628.42,bank_transfer
ORD-001108,CUS-00174,2022-04-21 00:00:00,cancelled,340.36,bank_transfer
ORD-001109,CUS-00429,2023-11-20 00:00:00,processing,111.73,paypal
ORD-001110,CUS-00235,2023-11-06 00:00:00,processing,765.61,credit_card
ORD-001111,CUS-00494,2023-05-26 00:00:00,delivered,431.34,credit_card
ORD-001112,CUS-00284,2023-03-20 00:00:00,cancelled,474.32,debit_card
ORD-001113,CUS-00400,2022-07-01 00:00:00,pending,469.17,bank_transfer
ORD-001114,CUS-00418,2022-05-12 00:00:00,delivered,319.11,debit_card
ORD-001115,CUS-00311,2024-06-22 00:00:00,delivered,410.73,paypal
ORD-001116,CUS-00215,2023-09-16 00:00:00,pending,613.46,credit_card
ORD-001117,CUS-00204,2022-12-18 00:00:00,delivered,370.48,credit_card
ORD-001118,CUS-00071,2023-02-27 00:00:00,processing,564.51,bank_transfer
ORD-001119,CUS-00263,2022-11-03 00:00:00,cancelled,565.67,apple_pay
ORD-001120,CUS-00161,2023-12-30 00:00:00,pending,749.38,bank_transfer
ORD-001121,CUS-00112,2022-07-25 00:00:00,delivered,504.97,credit_card
ORD-001122,CUS-00352,2022-12-20 00:00:00,pending,119.15,bank_transfer
ORD-001123,CUS-00333,2022-07-02 00:00:00,processing,440.86,bank_transfer
ORD-001124,CUS-00166,2023-12-29 00:00:00,delivered,612.21,debit_card
ORD-001125,CUS-00246,2023-08-20 00:00:00,processing,755.0,bank_transfer
ORD-001126,CUS-00214,2023-11-22 00:00:00,pending,716.68,debit_card
ORD-001127,CUS-00147,2024-06-17 00:00:00,cancelled,346.57,credit_card
ORD-001128,CUS-00268,2022-04-20 00:00:00,delivered,313.98,credit_card
ORD-001129,CUS-00344,2022-02-27 00:00:00,delivered,224.58,apple_pay
ORD-001130,CUS-00083,2022-10-21 00:00:00,pending,211.69,apple_pay
ORD-001131,CUS-00032,2023-12-09 00:00:00,cancelled,246.69,apple_pay
ORD-001132,CUS-00278,2022-02-03 00:00:00,delivered,654.01,credit_card
ORD-001133,CUS-00316,2024-06-07 00:00:00,pending,595.5,apple_pay
ORD-001134,CUS-00115,2024-01-31 00:00:00,pending,455.6,credit_card
ORD-001135,CUS-00262,2024-03-14 00:00:00,cancelled,642.08,credit_card
ORD-001136,CUS-00355,2023-11-12 00:00:00,delivered,742.29,paypal
ORD-001137,CUS-00214,2024-03-18 00:00:00,pending,260.43,debit_card
ORD-001138,CUS-00028,2022-01-14 00:00:00,pending,212.3,debit_card
ORD-001139,CUS-00445,2024-03-10 00:00:00,cancelled,698.04,apple_pay
ORD-001140,CUS-00116,2023-10-11 00:00:00,pending,571.99,credit_card
ORD-001141,CUS-00387,2023-08-26 00:00:00,processing,594.68,credit_card
ORD-001142,CUS-00398,2024-01-13 00:00:00,delivered,245.93,credit_card
ORD-001143,CUS-00350,2022-03-18 00:00:00,delivered,770.54,bank_transfer
ORD-001144,CUS-00264,2022-05-03 00:00:00,shipped,46.9,credit_card
ORD-001145,CUS-00285,2022-09-28 00:00:00,delivered,141.33,apple_pay
ORD-001146,CUS-00131,2022-01-06 00:00:00,delivered,381.07,credit_card
ORD-001147,CUS-00021,2022-06-07 00:00:00,delivered,483.55,apple_pay
ORD-001148,CUS-00478,2023-10-03 00:00:00,processing,676.86,credit_card
ORD-001149,CUS-00252,2024-03-19 00:00:00,processing,446.88,credit_card
ORD-001150,CUS-00402,2023-12-26 00:00:00,delivered,427.44,credit_card
ORD-001151,CUS-00267,2022-03-11 00:00:00,cancelled,411.54,paypal
ORD-001152,CUS-00279,2023-07-04 00:00:00,shipped,87.18,credit_card
ORD-001153,CUS-00453,2022-08-07 00:00:00,pending,275.53,credit_card
ORD-001154,CUS-00151,2022-08-12 00:00:00,cancelled,500.35,paypal
ORD-001155,CUS-00288,2024-04-23 00:00:00,cancelled,785.19,credit_card
ORD-001156,CUS-00059,2023-11-16 00:00:00,delivered,364.85,bank_transfer
ORD-001157,CUS-00315,2023-09-29 00:00:00,delivered,767.73,bank_transfer
ORD-001158,CUS-00454,2022-11-25 00:00:00,shipped,734.01,credit_card
ORD-001159,CUS-00198,2022-09-20 00:00:00,processing,583.32,credit_card
ORD-001160,CUS-00467,2023-06-14 00:00:00,cancelled,619.84,debit_card
ORD-001161,CUS-00412,2023-06-05 00:00:00,shipped,397.14,credit_card
ORD-001162,CUS-00460,2023-10-30 00:00:00,delivered,266.45,credit_card
ORD-001163,CUS-00486,2022-04-09 00:00:00,delivered,777.73,apple_pay
ORD-001164,CUS-00276,2023-07-01 00:00:00,delivered,507.14,credit_card
ORD-001165,CUS-00344,2023-10-07 00:00:00,cancelled,182.34,bank_transfer
ORD-001166,CUS-00218,2024-05-05 00:00:00,delivered,176.38,apple_pay
ORD-001167,CUS-00360,2024-06-18 00:00:00,pending,623.54,bank_transfer
ORD-001168,CUS-00419,2022-03-15 00:00:00,pending,553.54,credit_card
ORD-001169,CUS-00236,2024-01-05 00:00:00,delivered,44.74,credit_card
ORD-001170,CUS-00028,2022-07-02 00:00:00,cancelled,212.75,credit_card
ORD-001171,CUS-00295,2024-04-21 00:00:00,delivered,730.12,paypal
ORD-001172,CUS-00199,2023-04-07 00:00:00,pending,332.49,credit_card
ORD-001173,CUS-00009,2023-02-03 00:00:00,pending,107.87,credit_card
ORD-001174,CUS-00329,2024-01-08 00:00:00,processing,64.64,bank_transfer
ORD-001175,CUS-00300,2022-02-16 00:00:00,pending,680.88,credit_card
ORD-001176,CUS-00476,2023-05-30 00:00:00,delivered,242.52,bank_transfer
ORD-001177,CUS-00155,2023-09-14 00:00:00,delivered,235.99,paypal
ORD-001178,CUS-00196,2023-02-09 00:00:00,cancelled,533.67,paypal
ORD-001179,CUS-00081,2023-07-01 00:00:00,delivered,122.06,paypal
ORD-001180,CUS-00408,2024-03-27 00:00:00,cancelled,443.39,bank_transfer
ORD-001181,CUS-00074,2022-11-02 00:00:00,pending,711.28,apple_pay
ORD-001182,CUS-00444,2024-01-17 00:00:00,pending,307.91,credit_card
ORD-001183,CUS-00284,2024-06-14 00:00:00,processing,125.98,credit_card
ORD-001184,CUS-00003,2023-08-10 00:00:00,processing,324.35,debit_card
ORD-001185,CUS-00485,2022-03-29 00:00:00,delivered,179.89,bank_transfer
ORD-001186,CUS-00463,2024-01-14 00:00:00,delivered,181.21,bank_transfer
ORD-001187,CUS-00436,2023-06-09 00:00:00,delivered,141.35,credit_card
ORD-001188,CUS-00316,2024-05-04 00:00:00,delivered,167.55,credit_card
ORD-001189,CUS-00344,2024-03-29 00:00:00,processing,684.02,apple_pay
ORD-001190,CUS-00385,2023-07-17 00:00:00,shipped,521.07,credit_card
ORD-001191,CUS-00149,2023-11-19 00:00:00,delivered,211.79,credit_card
ORD-001192,CUS-00372,2023-08-18 00:00:00,shipped,761.96,credit_card
ORD-001193,CUS-00066,2023-11-19 00:00:00,pending,199.11,credit_card
ORD-001194,CUS-00318,2022-03-13 00:00:00,delivered,264.46,paypal
ORD-001195,CUS-00169,2023-09-24 00:00:00,pending,254.96,debit_card
ORD-001196,CUS-00079,2023-08-03 00:00:00,processing,301.13,credit_card
ORD-001197,CUS-00491,2023-03-15 00:00:00,delivered,18.79,credit_card
ORD-001198,CUS-00403,2022-08-15 00:00:00,pending,595.76,paypal
ORD-001199,CUS-00142,2024-05-10 00:00:00,delivered,120.43,bank_transfer
ORD-001200,CUS-00170,2024-06-17 00:00:00,shipped,378.34,credit_card
ORD-001201,CUS-00397,2022-11-09 00:00:00,shipped,448.06,credit_card
ORD-001202,CUS-00331,2023-09-14 00:00:00,delivered,675.81,apple_pay
ORD-001203,CUS-00424,2022-05-24 00:00:00,processing,169.2,bank_transfer
ORD-001204,CUS-00454,2023-10-04 00:00:00,delivered,586.03,credit_card
ORD-001205,CUS-00435,2023-06-04 00:00:00,pending,39.49,debit_card
ORD-001206,CUS-00297,2023-02-19 00:00:00,cancelled,478.18,credit_card
ORD-001207,CUS-00283,2022-09-24 00:00:00,processing,716.78,debit_card
ORD-001208,CUS-00242,2023-11-01 00:00:00,cancelled,131.68,paypal
ORD-001209,CUS-00115,2024-03-01 00:00:00,processing,590.58,credit_card
ORD-001210,CUS-00069,2023-04-21 00:00:00,processing,415.67,paypal
ORD-001211,CUS-00187,2023-05-30 00:00:00,delivered,535.2,apple_pay
ORD-001212,CUS-00494,2024-04-05 00:00:00,processing,552.07,apple_pay
ORD-001213,CUS-00264,2022-05-24 00:00:00,shipped,139.99,debit_card
ORD-001214,CUS-00486,2023-08-03 00:00:00,pending,699.67,credit_card
ORD-001215,CUS-00377,2024-01-20 00:00:00,shipped,752.25,credit_card
ORD-001216,CUS-00113,2024-02-19 00:00:00,shipped,196.92,credit_card
ORD-001217,CUS-00190,2022-08-28 00:00:00,delivered,539.84,debit_card
ORD-001218,CUS-00465,2024-03-21 00:00:00,delivered,319.65,paypal
ORD-001219,CUS-00452,2022-02-17 00:00:00,delivered,784.76,credit_card
ORD-001220,CUS-00053,2023-12-22 00:00:00,processing,512.35,credit_card
ORD-001221,CUS-00428,2024-01-30 00:00:00,delivered,469.23,debit_card
ORD-001222,CUS-00090,2023-01-21 00:00:00,pending,312.14,debit_card
ORD-001223,CUS-00335,2024-05-05 00:00:00,delivered,420.58,paypal
ORD-001224,CUS-00499,2022-08-17 00:00:00,processing,333.59,apple_pay
ORD-001225,CUS-00445,2022-12-20 00:00:00,shipped,637.24,debit_card
ORD-001226,CUS-00004,2023-05-29 00:00:00,delivered,360.32,credit_card
ORD-001227,CUS-00040,2023-06-11 00:00:00,pending,235.44,credit_card
ORD-001228,CUS-00096,2022-06-11 00:00:00,delivered,487.59,apple_pay
ORD-001229,CUS-00061,2023-11-08 00:00:00,delivered,340.47,credit_card
ORD-001230,CUS-00369,2022-04-27 00:00:00,shipped,545.06,paypal
ORD-001231,CUS-00108,2023-08-28 00:00:00,delivered,523.1,paypal
ORD-001232,CUS-00012,2022-09-07 00:00:00,delivered,115.39,debit_card
ORD-001233,CUS-00083,2022-05-18 00:00:00,pending,417.42,debit_card
ORD-001234,CUS-00076,2022-02-27 00:00:00,delivered,217.73,credit_card
ORD-001235,CUS-00265,2023-02-20 00:00:00,processing,775.86,bank_transfer
ORD-001236,CUS-00010,2024-06-18 00:00:00,pending,586.46,apple_pay
ORD-001237,CUS-00146,2022-03-29 00:00:00,delivered,367.62,paypal
ORD-001238,CUS-00445,2023-05-09 00:00:00,delivered,187.2,paypal
ORD-001239,CUS-00308,2022-05-27 00:00:00,cancelled,472.38,apple_pay
ORD-001240,CUS-00094,2023-10-01 00:00:00,pending,415.98,credit_card
ORD-001241,CUS-00371,2023-12-04 00:00:00,delivered,739.05,debit_card
ORD-001242,CUS-00303,2022-03-12 00:00:00,delivered,311.9,credit_card
ORD-001243,CUS-00056,2022-01-17 00:00:00,delivered,425.33,debit_card
ORD-001244,CUS-00351,2023-03-06 00:00:00,cancelled,132.41,credit_card
ORD-001245,CUS-00091,2023-05-03 00:00:00,processing,485.85,apple_pay
ORD-001246,CUS-00273,2023-05-31 00:00:00,cancelled,107.25,paypal
ORD-001247,CUS-00338,2022-05-14 00:00:00,processing,438.34,credit_card
ORD-001248,CUS-00460,2024-03-04 00:00:00,pending,524.65,debit_card
ORD-001249,CUS-00216,2023-01-15 00:00:00,cancelled,49.1,debit_card
ORD-001250,CUS-00220,2022-08-23 00:00:00,cancelled,393.47,apple_pay
ORD-001251,CUS-00196,2022-12-25 00:00:00,processing,646.63,apple_pay
ORD-001252,CUS-00429,2023-12-15 00:00:00,processing,91.71,credit_card
ORD-001253,CUS-00131,2023-05-04 00:00:00,cancelled,197.52,apple_pay
ORD-001254,CUS-00043,2022-10-18 00:00:00,processing,703.26,paypal
ORD-001255,CUS-00132,2022-07-13 00:00:00,delivered,571.68,apple_pay
ORD-001256,CUS-00004,2023-08-15 00:00:00,processing,107.5,credit_card
ORD-001257,CUS-00193,2023-11-02 00:00:00,delivered,554.9,credit_card
ORD-001258,CUS-00210,2023-01-06 00:00:00,delivered,136.5,bank_transfer
ORD-001259,CUS-00300,2022-09-17 00:00:00,delivered,686.16,paypal
ORD-001260,CUS-00290,2023-01-10 00:00:00,processing,231.32,bank_transfer
ORD-001261,CUS-00204,2024-02-13 00:00:00,delivered,339.38,apple_pay
ORD-001262,CUS-00286,2023-05-10 00:00:00,delivered,305.62,debit_card
ORD-001263,CUS-00248,2022-09-17 00:00:00,delivered,468.46,apple_pay
ORD-001264,CUS-00362,2023-02-12 00:00:00,pending,123.38,apple_pay
ORD-001265,CUS-00338,2022-05-02 00:00:00,pending,195.37,apple_pay
ORD-001266,CUS-00359,2022-06-15 00:00:00,delivered,183.35,paypal
ORD-001267,CUS-00403,2022-12-13 00:00:00,cancelled,447.2,bank_transfer
ORD-001268,CUS-00351,2023-12-25 00:00:00,delivered,141.18,bank_transfer
ORD-001269,CUS-00003,2024-04-03 00:00:00,delivered,661.26,paypal
ORD-001270,CUS-00475,2023-09-07 00:00:00,shipped,84.19,credit_card
ORD-001271,CUS-00114,2023-01-15 00:00:00,delivered,493.09,bank_transfer
ORD-001272,CUS-00197,2023-02-15 00:00:00,processing,530.1,credit_card
ORD-001273,CUS-00365,2023-09-04 00:00:00,delivered,757.39,apple_pay
ORD-001274,CUS-00090,2023-10-18 00:00:00,shipped,359.59,credit_card
ORD-001275,CUS-00436,2023-11-04 00:00:00,cancelled,421.75,credit_card
ORD-001276,CUS-00018,2024-03-13 00:00:00,processing,415.78,bank_transfer
ORD-001277,CUS-00119,2023-09-22 00:00:00,delivered,544.11,credit_card
ORD-001278,CUS-00123,2023-11-02 00:00:00,delivered,780.88,credit_card
ORD-001279,CUS-00142,2024-03-09 00:00:00,shipped,292.21,paypal
ORD-001280,CUS-00208,2023-08-24 00:00:00,delivered,421.43,bank_transfer
ORD-001281,CUS-00361,2022-03-12 00:00:00,delivered,446.43,bank_transfer
ORD-001282,CUS-00425,2023-07-27 00:00:00,processing,288.25,apple_pay
ORD-001283,CUS-00142,2022-08-20 00:00:00,processing,771.0,paypal
ORD-001284,CUS-00477,2023-02-18 00:00:00,processing,18.65,credit_card
ORD-001285,CUS-00209,2023-06-03 00:00:00,delivered,453.53,debit_card
ORD-001286,CUS-00151,2022-12-15 00:00:00,delivered,645.31,credit_card
ORD-001287,CUS-00449,2023-07-05 00:00:00,cancelled,637.81,credit_card
ORD-001288,CUS-00356,2023-03-30 00:00:00,shipped,457.09,apple_pay
ORD-001289,CUS-00125,2024-02-15 00:00:00,delivered,769.57,paypal
ORD-001290,CUS-00349,2023-04-17 00:00:00,processing,691.69,paypal
ORD-001291,CUS-00060,2022-09-22 00:00:00,delivered,315.4,apple_pay
ORD-001292,CUS-00113,2023-11-25 00:00:00,pending,195.5,credit_card
ORD-001293,CUS-00212,2022-12-28 00:00:00,processing,435.49,bank_transfer
ORD-001294,CUS-00427,2022-09-27 00:00:00,delivered,240.52,paypal
ORD-001295,CUS-00345,2024-02-06 00:00:00,cancelled,283.46,debit_card
ORD-001296,CUS-00477,2022-07-02 00:00:00,shipped,261.39,credit_card
ORD-001297,CUS-00458,2023-08-11 00:00:00,delivered,158.49,bank_transfer
ORD-001298,CUS-00350,2022-07-14 00:00:00,shipped,593.63,credit_card
ORD-001299,CUS-00377,2022-09-05 00:00:00,cancelled,223.34,credit_card
ORD-001300,CUS-00104,2024-05-04 00:00:00,delivered,671.52,credit_card
ORD-001301,CUS-00080,2024-03-08 00:00:00,delivered,109.1,credit_card
ORD-001302,CUS-00347,2023-11-11 00:00:00,shipped,496.85,apple_pay
ORD-001303,CUS-00439,2023-07-09 00:00:00,delivered,680.69,credit_card
ORD-001304,CUS-00318,2022-11-19 00:00:00,shipped,720.03,debit_card
ORD-001305,CUS-00445,2022-10-09 00:00:00,shipped,158.55,apple_pay
ORD-001306,CUS-00469,2023-06-08 00:00:00,delivered,327.34,apple_pay
ORD-001307,CUS-00296,2022-05-12 00:00:00,delivered,427.7,paypal
ORD-001308,CUS-00245,2023-07-08 00:00:00,delivered,409.44,paypal
ORD-001309,CUS-00441,2023-12-04 00:00:00,cancelled,152.22,credit_card
ORD-001310,CUS-00358,2023-06-15 00:00:00,shipped,262.79,credit_card
ORD-001311,CUS-00007,2023-11-22 00:00:00,delivered,312.85,credit_card
ORD-001312,CUS-00167,2023-01-06 00:00:00,processing,691.55,credit_card
ORD-001313,CUS-00281,2022-09-27 00:00:00,delivered,226.49,debit_card
ORD-001314,CUS-00176,2023-01-10 00:00:00,delivered,406.53,credit_card
ORD-001315,CUS-00215,2023-12-19 00:00:00,cancelled,307.26,apple_pay
ORD-001316,CUS-00206,2022-10-14 00:00:00,shipped,156.21,credit_card
ORD-001317,CUS-00295,2023-12-04 00:00:00,delivered,654.14,bank_transfer
ORD-001318,CUS-00139,2024-04-03 00:00:00,delivered,450.94,apple_pay
ORD-001319,CUS-00196,2022-07-20 00:00:00,delivered,643.03,bank_transfer
ORD-001320,CUS-00077,2023-04-30 00:00:00,cancelled,22.65,paypal
ORD-001321,CUS-00256,2022-05-18 00:00:00,cancelled,510.06,debit_card
ORD-001322,CUS-00369,2022-11-20 00:00:00,cancelled,397.0,credit_card
ORD-001323,CUS-00288,2024-05-29 00:00:00,processing,52.45,credit_card
ORD-001324,CUS-00354,2022-06-17 00:00:00,delivered,184.14,credit_card
ORD-001325,CUS-00244,2024-05-09 00:00:00,pending,90.6,bank_transfer
ORD-001326,CUS-00172,2022-09-24 00:00:00,delivered,297.84,debit_card
ORD-001327,CUS-00478,2024-04-09 00:00:00,delivered,285.15,paypal
ORD-001328,CUS-00063,2022-12-26 00:00:00,cancelled,548.47,debit_card
ORD-001329,CUS-00102,2023-08-14 00:00:00,processing,525.14,debit_card
ORD-001330,CUS-00090,2024-03-10 00:00:00,delivered,293.76,bank_transfer
ORD-001331,CUS-00262,2023-05-15 00:00:00,cancelled,593.17,credit_card
ORD-001332,CUS-00196,2023-09-21 00:00:00,delivered,379.05,credit_card
ORD-001333,CUS-00445,2022-06-21 00:00:00,pending,649.06,credit_card
ORD-001334,CUS-00216,2023-10-09 00:00:00,processing,463.74,apple_pay
ORD-001335,CUS-00465,2022-03-15 00:00:00,delivered,142.17,credit_card
ORD-001336,CUS-00161,2022-11-21 00:00:00,pending,243.71,credit_card
ORD-001337,CUS-00310,2023-10-23 00:00:00,shipped,227.93,paypal
ORD-001338,CUS-00400,2024-06-02 00:00:00,delivered,602.1,debit_card
ORD-001339,CUS-00495,2023-04-07 00:00:00,shipped,146.34,apple_pay
ORD-001340,CUS-00012,2022-05-09 00:00:00,pending,199.18,credit_card
ORD-001341,CUS-00482,2024-02-01 00:00:00,pending,603.55,credit_card
ORD-001342,CUS-00086,2023-02-11 00:00:00,delivered,90.01,paypal
ORD-001343,CUS-00281,2022-02-25 00:00:00,delivered,620.18,debit_card
ORD-001344,CUS-00392,2022-03-27 00:00:00,delivered,221.03,credit_card
ORD-001345,CUS-00044,2023-11-02 00:00:00,shipped,257.86,credit_card
ORD-001346,CUS-00378,2022-10-18 00:00:00,shipped,506.79,credit_card
ORD-001347,CUS-00270,2024-05-08 00:00:00,delivered,37.43,bank_transfer
ORD-001348,CUS-00183,2024-05-31 00:00:00,delivered,693.43,paypal
ORD-001349,CUS-00500,2024-06-10 00:00:00,processing,748.86,debit_card
ORD-001350,CUS-00228,2022-05-19 00:00:00,pending,438.34,debit_card
ORD-001351,CUS-00306,2023-04-13 00:00:00,pending,602.9,debit_card
ORD-001352,CUS-00223,2023-06-21 00:00:00,pending,517.03,credit_card
ORD-001353,CUS-00466,2022-12-22 00:00:00,shipped,438.64,apple_pay
ORD-001354,CUS-00046,2023-03-29 00:00:00,delivered,302.14,credit_card
ORD-001355,CUS-00080,2022-11-07 00:00:00,delivered,15.07,apple_pay
ORD-001356,CUS-00389,2024-05-18 00:00:00,delivered,284.95,paypal
ORD-001357,CUS-00274,2022-01-09 00:00:00,pending,738.84,apple_pay
ORD-001358,CUS-00245,2022-11-03 00:00:00,delivered,616.21,apple_pay
ORD-001359,CUS-00150,2023-09-04 00:00:00,delivered,640.46,debit_card
ORD-001360,CUS-00192,2022-07-13 00:00:00,shipped,707.5,paypal
ORD-001361,CUS-00203,2022-09-13 00:00:00,delivered,576.23,bank_transfer
ORD-001362,CUS-00200,2024-04-28 00:00:00,shipped,188.17,credit_card
ORD-001363,CUS-00217,2023-10-03 00:00:00,delivered,420.54,apple_pay
ORD-001364,CUS-00466,2023-09-20 00:00:00,cancelled,559.73,credit_card
ORD-001365,CUS-00146,2023-10-27 00:00:00,pending,432.58,credit_card
ORD-001366,CUS-00212,2022-07-12 00:00:00,cancelled,68.74,credit_card
ORD-001367,CUS-00149,2022-04-24 00:00:00,pending,372.44,paypal
ORD-001368,CUS-00140,2023-12-19 00:00:00,processing,401.22,credit_card
ORD-001369,CUS-00010,2022-06-05 00:00:00,delivered,776.23,credit_card
ORD-001370,CUS-00096,2022-04-15 00:00:00,delivered,226.32,bank_transfer
ORD-001371,CUS-00225,2024-01-15 00:00:00,delivered,197.76,credit_card
ORD-001372,CUS-00008,2023-05-21 00:00:00,delivered,283.4,credit_card
ORD-001373,CUS-00403,2024-03-29 00:00:00,shipped,798.4,paypal
ORD-001374,CUS-00357,2024-03-21 00:00:00,delivered,274.25,apple_pay
ORD-001375,CUS-00385,2022-05-30 00:00:00,delivered,224.21,paypal
ORD-001376,CUS-00037,2023-07-11 00:00:00,shipped,157.56,apple_pay
ORD-001377,CUS-00129,2024-04-16 00:00:00,shipped,665.18,credit_card
ORD-001378,CUS-00499,2024-02-26 00:00:00,pending,210.44,apple_pay
ORD-001379,CUS-00500,2023-03-30 00:00:00,delivered,594.03,credit_card
ORD-001380,CUS-00102,2023-04-17 00:00:00,pending,620.23,debit_card
ORD-001381,CUS-00341,2022-08-02 00:00:00,shipped,320.46,credit_card
ORD-001382,CUS-00480,2022-11-27 00:00:00,delivered,508.89,credit_card
ORD-001383,CUS-00382,2023-07-17 00:00:00,processing,110.88,paypal
ORD-001384,CUS-00327,2022-11-02 00:00:00,delivered,297.93,credit_card
ORD-001385,CUS-00443,2023-11-14 00:00:00,delivered,779.02,credit_card
ORD-001386,CUS-00325,2023-03-21 00:00:00,delivered,26.83,apple_pay
ORD-001387,CUS-00142,2023-08-22 00:00:00,delivered,325.71,credit_card
ORD-001388,CUS-00005,2022-02-13 00:00:00,processing,630.03,paypal
