order_item_id,order_id,product_id,quantity,unit_price
ITEM-003776,ORD-001491,PRD-0078,3,17.77
ITEM-003777,ORD-001491,PRD-0003,2,45.2
ITEM-003778,ORD-001492,PRD-0046,3,34.75
ITEM-003779,ORD-001492,PRD-0007,3,92.08
ITEM-003780,ORD-001492,PRD-0069,1,394.23
ITEM-003781,ORD-001493,PRD-0030,2,322.5
ITEM-003782,ORD-001493,PRD-0048,2,171.22
ITEM-003783,ORD-001493,PRD-0071,3,106.99
ITEM-003784,ORD-001493,PRD-0002,1,339.74
ITEM-003785,ORD-001494,PRD-0065,2,318.62
ITEM-003786,ORD-001495,PRD-0021,2,127.57
ITEM-003787,ORD-001496,PRD-0081,3,106.45
ITEM-003788,ORD-001496,PRD-0035,3,58.22
ITEM-003789,ORD-001497,PRD-0084,2,61.17
ITEM-003790,ORD-001497,PRD-0035,1,39.85
ITEM-003791,ORD-001497,PRD-0065,3,284.36
ITEM-003792,ORD-001497,PRD-0054,1,15.75
ITEM-003793,ORD-001498,PRD-0013,3,239.4
ITEM-003794,ORD-001498,PRD-0051,1,334.27
ITEM-003795,ORD-001499,PRD-0042,2,209.82
ITEM-003796,ORD-001499,PRD-0003,2,116.88
ITEM-003797,ORD-001499,PRD-0026,1,113.07
ITEM-003798,ORD-001500,PRD-0049,2,177.52
ITEM-003799,ORD-001500,PRD-0029,2,228.79
ITEM-003800,ORD-001500,PRD-0062,2,363.99
ITEM-003801,ORD-001500,PRD-0069,3,105.4
ITEM-003802,ORD-001501,PRD-0064,3,163.52
ITEM-003803,ORD-001502,PRD-0070,3,52.24
ITEM-003804,ORD-001502,PRD-0029,3,390.32
ITEM-003805,ORD-001502,PRD-0051,1,184.36
ITEM-003806,ORD-001503,PRD-0073,1,260.7
ITEM-003807,ORD-001503,PRD-0043,1,325.78
ITEM-003808,ORD-001503,PRD-0011,1,228.75
ITEM-003809,ORD-001503,PRD-0027,2,241.43
ITEM-003810,ORD-001504,PRD-0019,2,250.43
ITEM-003811,ORD-001505,PRD-0067,3,337.46
ITEM-003812,ORD-001505,PRD-0030,1,309.29
ITEM-003813,ORD-001505,PRD-0033,2,131.47
ITEM-003814,ORD-001505,PRD-0044,1,24.24
ITEM-003815,ORD-001506,PRD-0001,2,279.25
ITEM-003816,ORD-001506,PRD-0072,2,222.78
ITEM-003817,ORD-001506,PRD-0041,3,101.94
ITEM-003818,ORD-001506,PRD-0060,3,198.37
ITEM-003819,ORD-001507,PRD-0014,2,282.71
ITEM-003820,ORD-001508,PRD-0017,1,73.22
ITEM-003821,ORD-001508,PRD-0016,1,86.97
ITEM-003822,ORD-001508,PRD-0015,1,355.35
ITEM-003823,ORD-001508,PRD-0064,1,254.2
ITEM-003824,ORD-001509,PRD-0018,3,350.94
ITEM-003825,ORD-001509,PRD-0054,2,13.61
ITEM-003826,ORD-001509,PRD-0016,2,398.34
ITEM-003827,ORD-001509,PRD-0087,2,213.77
ITEM-003828,ORD-001510,PRD-0073,3,74.72
ITEM-003829,ORD-001510,PRD-0038,3,277.16
ITEM-003830,ORD-001510,PRD-0079,3,154.79
ITEM-003831,ORD-001511,PRD-0061,2,92.14
ITEM-003832,ORD-001511,PRD-0043,3,290.85
ITEM-003833,ORD-001511,PRD-0018,1,214.51
ITEM-003834,ORD-001512,PRD-0002,2,172.36
ITEM-003835,ORD-001512,PRD-0020,2,36.15
ITEM-003836,ORD-001512,PRD-0001,2,283.57
ITEM-003837,ORD-001512,PRD-0026,3,46.6
ITEM-003838,ORD-001513,PRD-0043,1,33.83
ITEM-003839,ORD-001513,PRD-0060,3,71.02
ITEM-003840,ORD-001513,PRD-0045,3,228.07
ITEM-003841,ORD-001513,PRD-0029,2,255.24
ITEM-003842,ORD-001514,PRD-0036,2,330.09
ITEM-003843,ORD-001514,PRD-0055,3,294.44
ITEM-003844,ORD-001515,PRD-0080,2,374.38
ITEM-003845,ORD-001515,PRD-0072,3,260.22
ITEM-003846,ORD-001515,PRD-0026,1,241.13
ITEM-003847,ORD-001516,PRD-0028,2,79.55
ITEM-003848,ORD-001517,PRD-0017,3,239.05
ITEM-003849,ORD-001518,PRD-0043,3,311.07
ITEM-003850,ORD-001518,PRD-0076,3,118.12
ITEM-003851,ORD-001518,PRD-0079,3,364.6
ITEM-003852,ORD-001518,PRD-0027,1,11.04
ITEM-003853,ORD-001519,PRD-0028,1,372.52
ITEM-003854,ORD-001519,PRD-0079,1,65.9
ITEM-003855,ORD-001520,PRD-0001,2,40.34
ITEM-003856,ORD-001520,PRD-0007,1,209.57
ITEM-003857,ORD-001520,PRD-0057,2,269.29
ITEM-003858,ORD-001520,PRD-0042,2,205.15
ITEM-003859,ORD-001521,PRD-0031,3,163.37
ITEM-003860,ORD-001522,PRD-0061,2,131.59
ITEM-003861,ORD-001522,PRD-0067,2,216.97
ITEM-003862,ORD-001522,PRD-0078,1,382.59
ITEM-003863,ORD-001522,PRD-0082,2,287.43
ITEM-003864,ORD-001523,PRD-0072,2,201.14
ITEM-003865,ORD-001523,PRD-0033,3,56.89
ITEM-003866,ORD-001523,PRD-0056,3,145.79
ITEM-003867,ORD-001523,PRD-0004,2,343.6
ITEM-003868,ORD-001524,PRD-0055,1,250.62
ITEM-003869,ORD-001524,PRD-0025,2,155.94
ITEM-003870,ORD-001524,PRD-0002,1,182.41
ITEM-003871,ORD-001525,PRD-0001,3,131.05
ITEM-003872,ORD-001525,PRD-0013,2,367.16
ITEM-003873,ORD-001526,PRD-0078,2,23.08
ITEM-003874,ORD-001527,PRD-0083,2,165.33
ITEM-003875,ORD-001527,PRD-0033,2,253.86
ITEM-003876,ORD-001527,PRD-0074,1,346.64
ITEM-003877,ORD-001528,PRD-0078,3,187.25
ITEM-003878,ORD-001528,PRD-0023,2,302.48
ITEM-003879,ORD-001528,PRD-0083,3,324.9
ITEM-003880,ORD-001528,PRD-0005,2,21.25
ITEM-003881,ORD-001529,PRD-0023,1,42.3
ITEM-003882,ORD-001529,PRD-0016,1,182.92
ITEM-003883,ORD-001530,PRD-0041,1,344.58
ITEM-003884,ORD-001531,PRD-0025,3,249.46
ITEM-003885,ORD-001531,PRD-0003,2,336.54
ITEM-003886,ORD-001531,PRD-0041,3,75.99
ITEM-003887,ORD-001532,PRD-0067,1,376.81
ITEM-003888,ORD-001532,PRD-0052,2,336.71
ITEM-003889,ORD-001532,PRD-0086,1,35.33
ITEM-003890,ORD-001533,PRD-0035,1,77.31
ITEM-003891,ORD-001533,PRD-0006,2,247.33
ITEM-003892,ORD-001534,PRD-0023,3,301.26
ITEM-003893,ORD-001534,PRD-0001,2,116.77
ITEM-003894,ORD-001534,PRD-0045,1,143.17
ITEM-003895,ORD-001534,PRD-0073,3,43.58
ITEM-003896,ORD-001535,PRD-0012,1,368.02
ITEM-003897,ORD-001535,PRD-0024,3,43.7
ITEM-003898,ORD-001535,PRD-0041,3,254.38
ITEM-003899,ORD-001535,PRD-0003,1,317.61
ITEM-003900,ORD-001536,PRD-0082,2,189.54
ITEM-003901,ORD-001536,PRD-0032,2,336.55
ITEM-003902,ORD-001537,PRD-0017,2,30.8
ITEM-003903,ORD-001537,PRD-0037,1,118.8
ITEM-003904,ORD-001538,PRD-0053,1,335.76
ITEM-003905,ORD-001538,PRD-0035,1,79.07
ITEM-003906,ORD-001538,PRD-0038,2,282.05
ITEM-003907,ORD-001539,PRD-0012,2,148.51
ITEM-003908,ORD-001539,PRD-0047,2,311.22
ITEM-003909,ORD-001539,PRD-0067,2,333.51
ITEM-003910,ORD-001540,PRD-0005,3,160.42
ITEM-003911,ORD-001540,PRD-0069,3,92.16
ITEM-003912,ORD-001541,PRD-0045,3,326.25
ITEM-003913,ORD-001541,PRD-0037,1,143.45
ITEM-003914,ORD-001541,PRD-0065,3,333.64
ITEM-003915,ORD-001541,PRD-0035,1,210.18
ITEM-003916,ORD-001542,PRD-0034,1,192.4
ITEM-003917,ORD-001542,PRD-0005,1,211.64
ITEM-003918,ORD-001543,PRD-0061,1,192.23
ITEM-003919,ORD-001543,PRD-0042,2,229.87
ITEM-003920,ORD-001544,PRD-0042,3,50.8
ITEM-003921,ORD-001545,PRD-0002,1,174.35
ITEM-003922,ORD-001545,PRD-0043,2,262.67
ITEM-003923,ORD-001545,PRD-0013,1,366.13
ITEM-003924,ORD-001546,PRD-0021,2,223.24
ITEM-003925,ORD-001546,PRD-0003,2,325.6
ITEM-003926,ORD-001546,PRD-0059,3,234.63
ITEM-003927,ORD-001547,PRD-0052,2,335.3
ITEM-003928,ORD-001547,PRD-0033,3,155.55
ITEM-003929,ORD-001547,PRD-0044,2,274.64
ITEM-003930,ORD-001547,PRD-0039,1,388.6
ITEM-003931,ORD-001548,PRD-0065,1,174.18
ITEM-003932,ORD-001548,PRD-0035,3,166.29
ITEM-003933,ORD-001549,PRD-0021,3,74.89
ITEM-003934,ORD-001550,PRD-0077,3,377.71
ITEM-003935,ORD-001550,PRD-0026,3,303.22
ITEM-003936,ORD-001550,PRD-0017,3,139.93
ITEM-003937,ORD-001551,PRD-0012,2,319.22
ITEM-003938,ORD-001552,PRD-0045,2,164.44
ITEM-003939,ORD-001552,PRD-0059,1,266.86
ITEM-003940,ORD-001553,PRD-0023,2,129.94
ITEM-003941,ORD-001553,PRD-0024,1,344.53
ITEM-003942,ORD-001554,PRD-0012,3,105.45
ITEM-003943,ORD-001554,PRD-0088,3,339.81
ITEM-003944,ORD-001554,PRD-0048,1,196.16
ITEM-003945,ORD-001554,PRD-0045,1,193.61
ITEM-003946,ORD-001555,PRD-0028,2,270.69
ITEM-003947,ORD-001555,PRD-0060,3,104.67
ITEM-003948,ORD-001555,PRD-0013,2,60.12
ITEM-003949,ORD-001555,PRD-0018,2,311.57
ITEM-003950,ORD-001556,PRD-0087,3,350.35
ITEM-003951,ORD-001556,PRD-0077,2,218.3
ITEM-003952,ORD-001556,PRD-0045,2,271.25
ITEM-003953,ORD-001557,PRD-0029,3,79.48
ITEM-003954,ORD-001558,PRD-0048,2,142.54
ITEM-003955,ORD-001558,PRD-0001,3,243.68
ITEM-003956,ORD-001559,PRD-0010,3,99.73
ITEM-003957,ORD-001559,PRD-0064,1,27.26
ITEM-003958,ORD-001559,PRD-0039,2,46.21
ITEM-003959,ORD-001559,PRD-0050,3,80.15
ITEM-003960,ORD-001560,PRD-0037,2,160.86
ITEM-003961,ORD-001560,PRD-0062,1,111.8
ITEM-003962,ORD-001561,PRD-0023,1,165.3
ITEM-003963,ORD-001561,PRD-0067,1,191.32
ITEM-003964,ORD-001561,PRD-0011,2,277.57
ITEM-003965,ORD-001561,PRD-0013,3,346.36
ITEM-003966,ORD-001562,PRD-0021,2,60.21
ITEM-003967,ORD-001563,PRD-0088,2,14.52
ITEM-003968,ORD-001563,PRD-0084,3,166.66
ITEM-003969,ORD-001563,PRD-0007,2,175.74
ITEM-003970,ORD-001563,PRD-0082,1,245.42
ITEM-003971,ORD-001564,PRD-0065,2,314.59
ITEM-003972,ORD-001564,PRD-0043,3,388.99
ITEM-003973,ORD-001564,PRD-0015,1,392.49
ITEM-003974,ORD-001564,PRD-0069,2,349.42
ITEM-003975,ORD-001565,PRD-0020,1,141.48
ITEM-003976,ORD-001566,PRD-0026,3,327.01
ITEM-003977,ORD-001566,PRD-0059,2,28.93
ITEM-003978,ORD-001566,PRD-0037,1,57.41
ITEM-003979,ORD-001567,PRD-0059,2,29.53
ITEM-003980,ORD-001567,PRD-0077,3,154.03
ITEM-003981,ORD-001567,PRD-0055,2,273.25
ITEM-003982,ORD-001567,PRD-0004,3,114.22
ITEM-003983,ORD-001568,PRD-0046,2,16.83
ITEM-003984,ORD-001568,PRD-0042,2,258.03
ITEM-003985,ORD-001568,PRD-0077,1,149.33
ITEM-003986,ORD-001569,PRD-0069,3,164.52
ITEM-003987,ORD-001570,PRD-0011,3,46.88
ITEM-003988,ORD-001570,PRD-0019,3,202.45
ITEM-003989,ORD-001571,PRD-0045,2,278.71
ITEM-003990,ORD-001571,PRD-0032,3,329.99
ITEM-003991,ORD-001571,PRD-0073,2,25.85
ITEM-003992,ORD-001572,PRD-0048,1,67.23
ITEM-003993,ORD-001572,PRD-0082,1,158.95
ITEM-003994,ORD-001572,PRD-0011,2,371.7
ITEM-003995,ORD-001573,PRD-0055,2,18.73
ITEM-003996,ORD-001573,PRD-0033,3,264.63
ITEM-003997,ORD-001573,PRD-0011,2,386.41
ITEM-003998,ORD-001574,PRD-0074,2,398.02
ITEM-003999,ORD-001574,PRD-0079,3,220.27
ITEM-004000,ORD-001575,PRD-0007,2,233.6
ITEM-004001,ORD-001575,PRD-0028,2,117.17
ITEM-004002,ORD-001576,PRD-0036,3,271.86
ITEM-004003,ORD-001576,PRD-0078,2,364.8
ITEM-004004,ORD-001577,PRD-0035,1,168.8
ITEM-004005,ORD-001577,PRD-0003,2,266.31
ITEM-004006,ORD-001577,PRD-0036,2,190.35
ITEM-004007,ORD-001578,PRD-0013,1,97.68
ITEM-004008,ORD-001578,PRD-0042,1,34.85
ITEM-004009,ORD-001578,PRD-0037,3,287.69
ITEM-004010,ORD-001579,PRD-0076,2,257.56
ITEM-004011,ORD-001579,PRD-0043,3,161.73
ITEM-004012,ORD-001579,PRD-0072,1,143.75
ITEM-004013,ORD-001579,PRD-0041,2,330.83
ITEM-004014,ORD-001580,PRD-0060,3,204.6
ITEM-004015,ORD-001580,PRD-0069,3,76.31
ITEM-004016,ORD-001581,PRD-0033,2,22.58
ITEM-004017,ORD-001581,PRD-0074,1,256.24
ITEM-004018,ORD-001581,PRD-0072,2,42.41
ITEM-004019,ORD-001581,PRD-0068,2,128.57
ITEM-004020,ORD-001582,PRD-0058,3,192.28
ITEM-004021,ORD-001582,PRD-0020,3,238.13
ITEM-004022,ORD-001582,PRD-0080,2,230.31
ITEM-004023,ORD-001583,PRD-0003,2,227.01
ITEM-004024,ORD-001583,PRD-0063,1,156.36
ITEM-004025,ORD-001583,PRD-0069,1,157.59
ITEM-004026,ORD-001583,PRD-0016,1,164.34
ITEM-004027,ORD-001584,PRD-0015,3,122.85
ITEM-004028,ORD-001584,PRD-0021,3,391.77
ITEM-004029,ORD-001585,PRD-0046,1,173.09
ITEM-004030,ORD-001585,PRD-0077,2,134.57
ITEM-004031,ORD-001585,PRD-0047,3,51.2
ITEM-004032,ORD-001585,PRD-0088,3,307.08
ITEM-004033,ORD-001586,PRD-0065,3,217.68
ITEM-004034,ORD-001586,PRD-0029,2,202.98
ITEM-004035,ORD-001586,PRD-0060,2,332.19
ITEM-004036,ORD-001587,PRD-0021,1,166.02
ITEM-004037,ORD-001587,PRD-0001,3,333.65
ITEM-004038,ORD-001587,PRD-0060,3,77.19
ITEM-004039,ORD-001587,PRD-0013,2,236.26
ITEM-004040,ORD-001588,PRD-0054,2,83.66
ITEM-004041,ORD-001588,PRD-0004,3,97.44
ITEM-004042,ORD-001588,PRD-0079,3,206.31
ITEM-004043,ORD-001588,PRD-0011,3,232.53
ITEM-004044,ORD-001589,PRD-0003,2,247.83
ITEM-004045,ORD-001589,PRD-0022,3,253.94
ITEM-004046,ORD-001589,PRD-0088,1,381.22
ITEM-004047,ORD-001589,PRD-0003,3,244.52
ITEM-004048,ORD-001590,PRD-0071,3,346.74
ITEM-004049,ORD-001590,PRD-0021,2,153.94
ITEM-004050,ORD-001590,PRD-0031,1,194.15
ITEM-004051,ORD-001590,PRD-0026,2,61.73
ITEM-004052,ORD-001591,PRD-0004,1,235.26
ITEM-004053,ORD-001592,PRD-0032,3,245.27
ITEM-004054,ORD-001592,PRD-0031,1,389.39
ITEM-004055,ORD-001592,PRD-0065,3,53.35
ITEM-004056,ORD-001592,PRD-0078,2,350.11
ITEM-004057,ORD-001593,PRD-0032,2,291.6
ITEM-004058,ORD-001593,PRD-0009,1,301.96
ITEM-004059,ORD-001594,PRD-0067,2,346.25
ITEM-004060,ORD-001594,PRD-0010,2,383.45
ITEM-004061,ORD-001594,PRD-0069,1,289.16
ITEM-004062,ORD-001594,PRD-0078,3,395.79
ITEM-004063,ORD-001595,PRD-0057,2,332.82
ITEM-004064,ORD-001596,PRD-0038,2,333.04
ITEM-004065,ORD-001597,PRD-0047,2,289.48
ITEM-004066,ORD-001598,PRD-0055,1,50.41
ITEM-004067,ORD-001598,PRD-0034,3,303.9
ITEM-004068,ORD-001598,PRD-0015,3,75.89
ITEM-004069,ORD-001598,PRD-0053,3,142.54
ITEM-004070,ORD-001599,PRD-0062,1,113.16
ITEM-004071,ORD-001599,PRD-0043,3,280.55
ITEM-004072,ORD-001600,PRD-0063,1,305.22
ITEM-004073,ORD-001600,PRD-0044,2,278.79
ITEM-004074,ORD-001600,PRD-0043,2,282.83
ITEM-004075,ORD-001600,PRD-0073,2,241.83
ITEM-004076,ORD-001601,PRD-0019,3,122.49
ITEM-004077,ORD-001601,PRD-0029,2,229.78
ITEM-004078,ORD-001602,PRD-0040,3,71.74
ITEM-004079,ORD-001602,PRD-0082,2,195.36
ITEM-004080,ORD-001602,PRD-0057,3,125.0
ITEM-004081,ORD-001603,PRD-0019,3,124.01
ITEM-004082,ORD-001603,PRD-0050,2,258.34
ITEM-004083,ORD-001604,PRD-0028,3,128.15
ITEM-004084,ORD-001605,PRD-0034,2,291.24
ITEM-004085,ORD-001606,PRD-0062,3,361.0
ITEM-004086,ORD-001606,PRD-0045,3,70.79
ITEM-004087,ORD-001606,PRD-0065,2,214.1
ITEM-004088,ORD-001606,PRD-0049,2,262.87
ITEM-004089,ORD-001607,PRD-0023,2,359.88
ITEM-004090,ORD-001607,PRD-0002,3,379.31
ITEM-004091,ORD-001607,PRD-0044,1,130.63
ITEM-004092,ORD-001607,PRD-0029,1,118.54
ITEM-004093,ORD-001608,PRD-0084,1,149.04
ITEM-004094,ORD-001609,PRD-0073,3,363.46
ITEM-004095,ORD-001609,PRD-0068,1,299.14
ITEM-004096,ORD-001609,PRD-0047,3,22.81
ITEM-004097,ORD-001609,PRD-0081,1,381.29
ITEM-004098,ORD-001610,PRD-0035,3,385.05
ITEM-004099,ORD-001611,PRD-0008,2,231.01
ITEM-004100,ORD-001612,PRD-0032,2,320.94
ITEM-004101,ORD-001612,PRD-0024,3,375.17
ITEM-004102,ORD-001613,PRD-0030,3,289.78
ITEM-004103,ORD-001613,PRD-0023,1,391.96
ITEM-004104,ORD-001614,PRD-0071,2,45.63
ITEM-004105,ORD-001614,PRD-0025,3,333.97
ITEM-004106,ORD-001614,PRD-0009,1,213.8
ITEM-004107,ORD-001615,PRD-0027,1,105.14
ITEM-004108,ORD-001616,PRD-0060,1,219.4
ITEM-004109,ORD-001616,PRD-0007,2,318.11
ITEM-004110,ORD-001616,PRD-0010,1,196.54
ITEM-004111,ORD-001616,PRD-0057,1,195.65
ITEM-004112,ORD-001617,PRD-0070,3,93.85
ITEM-004113,ORD-001618,PRD-0039,3,13.74
ITEM-004114,ORD-001618,PRD-0056,1,290.79
ITEM-004115,ORD-001618,PRD-0057,3,85.97
ITEM-004116,ORD-001618,PRD-0082,3,304.66
ITEM-004117,ORD-001619,PRD-0033,2,244.53
ITEM-004118,ORD-001620,PRD-0081,1,138.17
ITEM-004119,ORD-001620,PRD-0062,3,120.66
ITEM-004120,ORD-001620,PRD-0083,2,113.04
ITEM-004121,ORD-001620,PRD-0069,1,143.05
ITEM-004122,ORD-001621,PRD-0081,2,53.47
ITEM-004123,ORD-001621,PRD-0024,2,12.54
ITEM-004124,ORD-001621,PRD-0066,2,203.36
ITEM-004125,ORD-001622,PRD-0009,2,272.46
ITEM-004126,ORD-001622,PRD-0013,2,143.55
ITEM-004127,ORD-001623,PRD-0025,1,307.51
ITEM-004128,ORD-001623,PRD-0028,2,205.69
ITEM-004129,ORD-001624,PRD-0068,2,50.14
ITEM-004130,ORD-001624,PRD-0039,3,92.01
ITEM-004131,ORD-001624,PRD-0087,1,136.27
ITEM-004132,ORD-001625,PRD-0051,1,342.42
ITEM-004133,ORD-001625,PRD-0079,3,71.28
ITEM-004134,ORD-001626,PRD-0084,3,317.61
ITEM-004135,ORD-001626,PRD-0035,1,373.81
ITEM-004136,ORD-001626,PRD-0061,2,154.61
ITEM-004137,ORD-001626,PRD-0040,2,293.42
ITEM-004138,ORD-001627,PRD-0058,2,175.87
ITEM-004139,ORD-001627,PRD-0051,2,12.21
ITEM-004140,ORD-001627,PRD-0052,1,387.79
ITEM-004141,ORD-001628,PRD-0083,1,390.24
ITEM-004142,ORD-001628,PRD-0036,1,329.23
ITEM-004143,ORD-001628,PRD-0026,1,268.2
ITEM-004144,ORD-001629,PRD-0038,2,19.23
ITEM-004145,ORD-001629,PRD-0055,2,137.02
ITEM-004146,ORD-001629,PRD-0072,3,87.79
ITEM-004147,ORD-001630,PRD-0080,3,181.64
ITEM-004148,ORD-001630,PRD-0036,1,39.03
ITEM-004149,ORD-001631,PRD-0042,3,197.08
ITEM-004150,ORD-001631,PRD-0076,2,381.3
ITEM-004151,ORD-001632,PRD-0085,2,278.24
ITEM-004152,ORD-001633,PRD-0032,2,394.9
ITEM-004153,ORD-001633,PRD-0076,2,33.13
ITEM-004154,ORD-001633,PRD-0008,3,143.65
ITEM-004155,ORD-001633,PRD-0069,2,180.87
ITEM-004156,ORD-001634,PRD-0015,2,62.37
ITEM-004157,ORD-001634,PRD-0010,2,391.1
ITEM-004158,ORD-001634,PRD-0053,1,350.84
ITEM-004159,ORD-001635,PRD-0074,1,229.12
ITEM-004160,ORD-001635,PRD-0057,1,137.86
ITEM-004161,ORD-001635,PRD-0070,3,111.68
ITEM-004162,ORD-001636,PRD-0003,1,311.12
ITEM-004163,ORD-001636,PRD-0009,3,287.45
ITEM-004164,ORD-001636,PRD-0041,2,362.99
ITEM-004165,ORD-001637,PRD-0028,1,135.29
ITEM-004166,ORD-001637,PRD-0030,2,151.26
ITEM-004167,ORD-001637,PRD-0026,3,388.86
ITEM-004168,ORD-001637,PRD-0034,2,245.41
ITEM-004169,ORD-001638,PRD-0018,1,260.47
ITEM-004170,ORD-001639,PRD-0051,2,321.26
ITEM-004171,ORD-001639,PRD-0068,1,366.06
ITEM-004172,ORD-001639,PRD-0066,2,16.32
ITEM-004173,ORD-001639,PRD-0056,1,384.32
ITEM-004174,ORD-001640,PRD-0069,2,120.23
ITEM-004175,ORD-001640,PRD-0043,3,36.17
ITEM-004176,ORD-001640,PRD-0010,3,45.94
ITEM-004177,ORD-001641,PRD-0069,1,321.45
ITEM-004178,ORD-001642,PRD-0074,2,247.91
ITEM-004179,ORD-001643,PRD-0010,3,178.07
ITEM-004180,ORD-001643,PRD-0036,2,186.0
ITEM-004181,ORD-001644,PRD-0084,2,38.48
ITEM-004182,ORD-001644,PRD-0083,3,142.53
ITEM-004183,ORD-001645,PRD-0003,2,234.15
ITEM-004184,ORD-001645,PRD-0001,3,333.01
ITEM-004185,ORD-001645,PRD-0003,1,97.84
ITEM-004186,ORD-001645,PRD-0055,1,110.95
ITEM-004187,ORD-001646,PRD-0075,3,309.43
ITEM-004188,ORD-001646,PRD-0069,2,264.91
ITEM-004189,ORD-001647,PRD-0074,2,358.36
ITEM-004190,ORD-001647,PRD-0074,1,83.65
ITEM-004191,ORD-001648,PRD-0027,2,80.82
ITEM-004192,ORD-001648,PRD-0004,3,244.75
ITEM-004193,ORD-001649,PRD-0017,3,145.92
ITEM-004194,ORD-001650,PRD-0042,2,372.1
ITEM-004195,ORD-001651,PRD-0026,2,73.68
ITEM-004196,ORD-001651,PRD-0035,1,375.16
ITEM-004197,ORD-001652,PRD-0046,1,63.55
ITEM-004198,ORD-001652,PRD-0057,1,335.32
ITEM-004199,ORD-001653,PRD-0004,2,348.34
ITEM-004200,ORD-001653,PRD-0027,2,29.19
ITEM-004201,ORD-001653,PRD-0057,2,87.47
ITEM-004202,ORD-001653,PRD-0049,3,327.65
ITEM-004203,ORD-001654,PRD-0023,3,366.18
ITEM-004204,ORD-001655,PRD-0021,1,56.94
ITEM-004205,ORD-001656,PRD-0078,2,302.38
ITEM-004206,ORD-001656,PRD-0041,2,84.48
ITEM-004207,ORD-001656,PRD-0012,3,150.34
ITEM-004208,ORD-001656,PRD-0033,3,53.68
ITEM-004209,ORD-001657,PRD-0003,1,158.21
ITEM-004210,ORD-001657,PRD-0054,2,385.01
ITEM-004211,ORD-001657,PRD-0013,2,150.55
ITEM-004212,ORD-001657,PRD-0040,1,179.32
ITEM-004213,ORD-001658,PRD-0030,3,42.94
ITEM-004214,ORD-001658,PRD-0083,2,351.62
ITEM-004215,ORD-001658,PRD-0003,2,294.56
ITEM-004216,ORD-001659,PRD-0006,1,340.49
ITEM-004217,ORD-001659,PRD-0023,3,13.62
ITEM-004218,ORD-001659,PRD-0067,1,64.69
ITEM-004219,ORD-001660,PRD-0005,1,242.52
ITEM-004220,ORD-001660,PRD-0027,3,267.77
ITEM-004221,ORD-001660,PRD-0048,3,171.8
ITEM-004222,ORD-001660,PRD-0021,2,77.24
ITEM-004223,ORD-001661,PRD-0086,1,152.38
ITEM-004224,ORD-001661,PRD-0015,1,21.69
ITEM-004225,ORD-001662,PRD-0040,2,253.87
ITEM-004226,ORD-001662,PRD-0034,3,135.22
ITEM-004227,ORD-001663,PRD-0043,1,356.64
ITEM-004228,ORD-001664,PRD-0019,2,28.13
ITEM-004229,ORD-001665,PRD-0077,3,214.83
ITEM-004230,ORD-001665,PRD-0021,1,15.83
ITEM-004231,ORD-001665,PRD-0029,1,173.75
ITEM-004232,ORD-001665,PRD-0009,1,387.8
ITEM-004233,ORD-001666,PRD-0054,3,181.76
ITEM-004234,ORD-001666,PRD-0078,3,10.28
ITEM-004235,ORD-001666,PRD-0061,2,360.82
ITEM-004236,ORD-001666,PRD-0033,1,135.92
ITEM-004237,ORD-001667,PRD-0079,3,289.36
ITEM-004238,ORD-001667,PRD-0062,2,302.0
ITEM-004239,ORD-001667,PRD-0074,1,59.07
ITEM-004240,ORD-001668,PRD-0019,1,267.09
ITEM-004241,ORD-001668,PRD-0013,3,167.5
ITEM-004242,ORD-001669,PRD-0032,1,107.76
ITEM-004243,ORD-001670,PRD-0043,3,389.84
ITEM-004244,ORD-001670,PRD-0086,3,212.77
ITEM-004245,ORD-001670,PRD-0074,2,306.36
ITEM-004246,ORD-001671,PRD-0042,2,156.16
ITEM-004247,ORD-001671,PRD-0019,3,297.2
ITEM-004248,ORD-001672,PRD-0050,3,28.73
ITEM-004249,ORD-001673,PRD-0024,1,65.75
ITEM-004250,ORD-001673,PRD-0005,1,73.14
ITEM-004251,ORD-001674,PRD-0002,3,197.5
ITEM-004252,ORD-001674,PRD-0045,1,255.2
ITEM-004253,ORD-001674,PRD-0074,2,186.32
ITEM-004254,ORD-001675,PRD-0059,3,112.49
ITEM-004255,ORD-001675,PRD-0057,1,300.53
ITEM-004256,ORD-001676,PRD-0044,1,109.56
ITEM-004257,ORD-001676,PRD-0063,3,187.96
ITEM-004258,ORD-001676,PRD-0013,3,343.92
ITEM-004259,ORD-001677,PRD-0009,2,176.34
ITEM-004260,ORD-001677,PRD-0004,3,59.23
ITEM-004261,ORD-001677,PRD-0030,2,333.73
ITEM-004262,ORD-001678,PRD-0071,3,125.33
ITEM-004263,ORD-001679,PRD-0040,2,180.1
ITEM-004264,ORD-001679,PRD-0011,3,81.22
ITEM-004265,ORD-001679,PRD-0066,1,65.27
ITEM-004266,ORD-001680,PRD-0003,1,296.03
ITEM-004267,ORD-001680,PRD-0046,3,244.37
ITEM-004268,ORD-001681,PRD-0073,3,214.77
ITEM-004269,ORD-001681,PRD-0069,2,220.39
ITEM-004270,ORD-001682,PRD-0048,1,49.05
ITEM-004271,ORD-001682,PRD-0022,3,257.38
ITEM-004272,ORD-001683,PRD-0020,3,377.45
ITEM-004273,ORD-001683,PRD-0079,2,344.74
ITEM-004274,ORD-001684,PRD-0007,2,125.63
